date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:55:24	504491/504491	---M-Z	200	added ('OK')	text/css	etag:W/%220%22	https://www.kelabmama.com/v3/assets/css/A.assets.css+style.css+shortcodes.min.css,Mcc.vryRYcQVJ8.css.pagespeed.cf.U-uyye5bZd.css	C:Koleksi%20ustazah%20siti%20nor%20bahyah/10%20tip%20rumah%20tangga%20bahagia/www.kelabmama.com/v3/assets/css/A.assets.css+style.css+shortcodes.min.css,Mcc.vryRYcQVJ8.css.pagespeed.cf.U-uyye5bZd.css	(from https://www.kelabmama.com/rumah-tangga-bahagia-ustazah-siti-nor-bahyah/)
16:55:24	10398/10398	---MCZ	200	added ('OK')	text/css	etag:W/%220%22	https://www.kelabmama.com/v3/assets/css/A.light.min.css.pagespeed.cf.vaOZopL_Zj.css	C:Koleksi%20ustazah%20siti%20nor%20bahyah/10%20tip%20rumah%20tangga%20bahagia/www.kelabmama.com/v3/assets/css/A.light.min.css.pagespeed.cf.vaOZopL_Zj.css	(from https://www.kelabmama.com/rumah-tangga-bahagia-ustazah-siti-nor-bahyah/)
16:55:24	6146/6146	---MCZ	200	added ('OK')	text/css	etag:W/%220-gzip%22	https://www.kelabmama.com/v3/assets/css/skins/A.default.css.pagespeed.cf.QFksxDVvMS.css	C:Koleksi%20ustazah%20siti%20nor%20bahyah/10%20tip%20rumah%20tangga%20bahagia/www.kelabmama.com/v3/assets/css/skins/A.default.css.pagespeed.cf.QFksxDVvMS.css	(from https://www.kelabmama.com/rumah-tangga-bahagia-ustazah-siti-nor-bahyah/)
16:55:24	112/112	---M-Z	200	added ('OK')	image/png	etag:W/%220-gzip%22	https://www.kelabmama.com/story_wordpress/wp-content/themes/soledad/images/xpenci-holder.png.pagespeed.ic.vOghHNnxkj.png	C:Koleksi%20ustazah%20siti%20nor%20bahyah/10%20tip%20rumah%20tangga%20bahagia/www.kelabmama.com/story_wordpress/wp-content/themes/soledad/images/xpenci-holder.png.pagespeed.ic.vOghHNnxkj.png	(from https://www.kelabmama.com/rumah-tangga-bahagia-ustazah-siti-nor-bahyah/)
16:55:25	3375/3375	---M-Z	200	added ('OK')	image/png	etag:W/%22PSA-AW5DSxZDKm-gzip%22	https://www.kelabmama.com/story_wordpress/wp-content/uploads/2018/12/logo-kelabmama.png	C:Koleksi%20ustazah%20siti%20nor%20bahyah/10%20tip%20rumah%20tangga%20bahagia/www.kelabmama.com/story_wordpress/wp-content/uploads/2018/12/logo-kelabmama.png	(from https://www.kelabmama.com/rumah-tangga-bahagia-ustazah-siti-nor-bahyah/)
16:55:26	105/105	---M--	200	added ('OK')	binary/octet-stream	etag:%2285ad078018ca6705015b9489b71130ec%22	http://video.unrulymedia.com/native/native-loader.js	C:Koleksi%20ustazah%20siti%20nor%20bahyah/10%20tip%20rumah%20tangga%20bahagia/video.unrulymedia.com/native/native-loader.js	(from https://www.kelabmama.com/rumah-tangga-bahagia-ustazah-siti-nor-bahyah/)
16:55:27	21429/21429	---M-Z	200	added ('OK')	image/jpeg	etag:W/%22PSA-iduZ_DhiDR-gzip%22	https://www.kelabmama.com/cms/articles/gallery/201805245670746.jpg	C:Koleksi%20ustazah%20siti%20nor%20bahyah/10%20tip%20rumah%20tangga%20bahagia/www.kelabmama.com/cms/articles/gallery/201805245670746.jpg	(from https://www.kelabmama.com/rumah-tangga-bahagia-ustazah-siti-nor-bahyah/)
16:55:28	2306/2306	---M-Z	200	added ('OK')	image/jpeg	etag:W/%220-gzip%22	https://www.kelabmama.com/story_wordpress/wp-content/uploads/2018/11/100x100xUntitled-design-2-150x150.jpg.pagespeed.ic.yDfCZlkoG2.jpg	C:Koleksi%20ustazah%20siti%20nor%20bahyah/10%20tip%20rumah%20tangga%20bahagia/www.kelabmama.com/story_wordpress/wp-content/uploads/2018/11/100x100xUntitled-design-2-150x150.jpg.pagespeed.ic.yDfCZlkoG2.jpg	(from https://www.kelabmama.com/rumah-tangga-bahagia-ustazah-siti-nor-bahyah/)
16:55:38	25088/25088	---M--	200	added ('OK')	image/png	etag:%227a2f7482e44b65b9b02d35daa418afe1%22	https://s3-ap-southeast-1.amazonaws.com/www.kelabmama.com/image/kmm-800-x-800.png	C:Koleksi%20ustazah%20siti%20nor%20bahyah/10%20tip%20rumah%20tangga%20bahagia/s3-ap-southeast-1.amazonaws.com/www.kelabmama.com/image/kmm-800-x-800.png	(from https://www.kelabmama.com/rumah-tangga-bahagia-ustazah-siti-nor-bahyah/)
16:55:38	3608086/3608086	---MCZ	200	added ('OK')	image/jpeg	date:Thu,%2024%20May%202018%2002:25:00%20GMT	https://www.kelabmama.com/cms/articles/images_new/2018052411401.jpg	C:Koleksi%20ustazah%20siti%20nor%20bahyah/10%20tip%20rumah%20tangga%20bahagia/www.kelabmama.com/cms/articles/images_new/2018052411401.jpg	(from https://www.kelabmama.com/rumah-tangga-bahagia-ustazah-siti-nor-bahyah/)
16:55:39	321044/321044	---M-Z	200	added ('OK')	application/x-javascript	etag:%223c3ae4352bad063594e276fa8e5c4dd4%22	https://connect.facebook.net/en_US/sdk/xfbml.customerchat.js	C:Koleksi%20ustazah%20siti%20nor%20bahyah/10%20tip%20rumah%20tangga%20bahagia/connect.facebook.net/en_US/sdk/xfbml.customerchat.js	(from https://www.kelabmama.com/rumah-tangga-bahagia-ustazah-siti-nor-bahyah/)
16:55:39	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266436af9-4d7%22	https://www.kelabmama.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:Koleksi%20ustazah%20siti%20nor%20bahyah/10%20tip%20rumah%20tangga%20bahagia/www.kelabmama.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://www.kelabmama.com/rumah-tangga-bahagia-ustazah-siti-nor-bahyah/)
16:55:39	9050/9050	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%220-gzip%22	https://www.kelabmama.com/story_wordpress/wp-content/plugins/penci-recipe/js/jquery.rateyo.min.js,qver=2.2.pagespeed.jm.LjM9RJmiC1.js	C:Koleksi%20ustazah%20siti%20nor%20bahyah/10%20tip%20rumah%20tangga%20bahagia/www.kelabmama.com/story_wordpress/wp-content/plugins/penci-recipe/js/jquery.rateyo.min.js,qver=2.2.pagespeed.jm.LjM9RJmiC1.js	(from https://www.kelabmama.com/rumah-tangga-bahagia-ustazah-siti-nor-bahyah/)
16:55:39	183938/183938	---M-Z	200	added ('OK')	application/x-javascript	etag:W/%22PSA-aj-eA-K9W4AIv%22	https://www.kelabmama.com/story_wordpress/wp-content/themes/soledad/js/libs-script.min.js?ver=6.1	C:Koleksi%20ustazah%20siti%20nor%20bahyah/10%20tip%20rumah%20tangga%20bahagia/www.kelabmama.com/story_wordpress/wp-content/themes/soledad/js/libs-script.min9b2d.js	(from https://www.kelabmama.com/rumah-tangga-bahagia-ustazah-siti-nor-bahyah/)
16:55:39	18896/18896	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%220%22	https://www.kelabmama.com/story_wordpress/wp-content/themes/soledad/js/main.js,qver=6.1.pagespeed.jm.16JuGKLvE8.js	C:Koleksi%20ustazah%20siti%20nor%20bahyah/10%20tip%20rumah%20tangga%20bahagia/www.kelabmama.com/story_wordpress/wp-content/themes/soledad/js/main.js,qver=6.1.pagespeed.jm.16JuGKLvE8.js	(from https://www.kelabmama.com/rumah-tangga-bahagia-ustazah-siti-nor-bahyah/)
16:55:39	4766/4766	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%220%22	https://www.kelabmama.com/story_wordpress/wp-content/themes/soledad/js/more-post.js,qver=1.0.pagespeed.jm.2CBNxKgT7N.js	C:Koleksi%20ustazah%20siti%20nor%20bahyah/10%20tip%20rumah%20tangga%20bahagia/www.kelabmama.com/story_wordpress/wp-content/themes/soledad/js/more-post.js,qver=1.0.pagespeed.jm.2CBNxKgT7N.js	(from https://www.kelabmama.com/rumah-tangga-bahagia-ustazah-siti-nor-bahyah/)
16:55:40	13416/13416	---MCZ	200	added ('OK')	application/javascript	etag:W/%220%22	https://www.kelabmama.com/story_wordpress/wp-content/plugins/penci-recipe,_js,_rating_recipe.js,qver==2.2+penci-review,_js,_jquery.easypiechart.min.js,qver==1.0+penci-review,_js,_review.js,qver==1.0+wp-smushit,_app,_assets,_js,_smush-lazy-load.min.js,qver==3.8.3.pagespeed.jc.xXkZbm9KMe.js	C:Koleksi%20ustazah%20siti%20nor%20bahyah/10%20tip%20rumah%20tangga%20bahagia/www.kelabmama.com/story_wordpress/wp-content/plugins/penci-recipe,_js,_rating_recipe.js,qver==2.2+penci-review,_js,_jquery.easypiechart.min.js,qver==1.0+penci-review,_js,_rev	(from https://www.kelabmama.com/rumah-tangga-bahagia-ustazah-siti-nor-bahyah/)
16:55:40	6978/6978	---MCZ	200	added ('OK')	application/javascript	etag:W/%220%22	https://www.kelabmama.com/story_wordpress/wp-content,_themes,_soledad,_js,_archive-more-post.js,qver==1.0+wp-includes,_js,_wp-embed.min.js,qver==5.7.2.pagespeed.jc.3PBBg2-Dge.js	C:Koleksi%20ustazah%20siti%20nor%20bahyah/10%20tip%20rumah%20tangga%20bahagia/www.kelabmama.com/story_wordpress/wp-content,_themes,_soledad,_js,_archive-more-post.js,qver==1.0+wp-includes,_js,_wp-embed.min.js,qver==5.7.2.pagespeed.jc.3PBBg2-Dge.1c.dela	(from https://www.kelabmama.com/rumah-tangga-bahagia-ustazah-siti-nor-bahyah/)
16:55:40	9204/9204	---MCZ	200	added ('OK')	application/javascript	etag:W/%22a87c48d211877c49b878679b2e3cdab8%22	https://cdn.onesignal.com/sdks/OneSignalSDK.js?ver=5.7.2	C:Koleksi%20ustazah%20siti%20nor%20bahyah/10%20tip%20rumah%20tangga%20bahagia/cdn.onesignal.com/sdks/OneSignalSDK9f31.js	(from https://www.kelabmama.com/rumah-tangga-bahagia-ustazah-siti-nor-bahyah/)
16:55:40	12332/12332	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266436af9-302c%22	https://www.kelabmama.com/cdn-cgi/scripts/7d0fa10a/cloudflare-static/rocket-loader.min.js	C:Koleksi%20ustazah%20siti%20nor%20bahyah/10%20tip%20rumah%20tangga%20bahagia/www.kelabmama.com/cdn-cgi/scripts/7d0fa10a/cloudflare-static/rocket-loader.min.js	(from https://www.kelabmama.com/rumah-tangga-bahagia-ustazah-siti-nor-bahyah/)
16:55:41	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2021%20May%202024%2008:55:41%20GMT	https://www.kelabmama.com/cdn-cgi/challenge-platform/scripts/jsd/main.js	C:Koleksi%20ustazah%20siti%20nor%20bahyah/10%20tip%20rumah%20tangga%20bahagia/www.kelabmama.com/cdn-cgi/challenge-platform/scripts/jsd/main.js	(from https://www.kelabmama.com/rumah-tangga-bahagia-ustazah-siti-nor-bahyah/)
16:55:41	7872/7872	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2021%20May%202024%2008:55:41%20GMT	https://www.kelabmama.com/cdn-cgi/challenge-platform/h/b/scripts/jsd/695da7821231/main.js	C:Koleksi%20ustazah%20siti%20nor%20bahyah/10%20tip%20rumah%20tangga%20bahagia/www.kelabmama.com/cdn-cgi/challenge-platform/h/b/scripts/jsd/695da7821231/main.js	(from https://www.kelabmama.com/rumah-tangga-bahagia-ustazah-siti-nor-bahyah/)
16:55:42	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2021%20May%202024%2008:55:42%20GMT	https://www.kelabmama.com/story_wordpress/wp-content/themes/soledad/fonts/fontawesome-webfont.eot?v=4.7.0	C:Koleksi%20ustazah%20siti%20nor%20bahyah/10%20tip%20rumah%20tangga%20bahagia/www.kelabmama.com/story_wordpress/wp-content/themes/soledad/fonts/fontawesome-webfont3e6e.eot	(from https://www.kelabmama.com/story_wordpress/wp-content/themes/soledad/A.style.css,qver=6.1.pagespeed.cf.NJZdti6RUJ.css)
16:55:42	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2021%20May%202024%2008:55:42%20GMT	https://www.kelabmama.com/story_wordpress/wp-content/themes/soledad/fonts/fontawesome-webfont.eot?	C:Koleksi%20ustazah%20siti%20nor%20bahyah/10%20tip%20rumah%20tangga%20bahagia/www.kelabmama.com/story_wordpress/wp-content/themes/soledad/fonts/fontawesome-webfontd41d.eot	(from https://www.kelabmama.com/story_wordpress/wp-content/themes/soledad/A.style.css,qver=6.1.pagespeed.cf.NJZdti6RUJ.css)
16:55:42	77160/77160	---MCZ	200	added ('OK')	application/font-woff2	date:Tue,%2021%20May%202024%2008:55:43%20GMT	https://www.kelabmama.com/story_wordpress/wp-content/themes/soledad/fonts/fontawesome-webfont.woff2?v=4.7.0	C:Koleksi%20ustazah%20siti%20nor%20bahyah/10%20tip%20rumah%20tangga%20bahagia/www.kelabmama.com/story_wordpress/wp-content/themes/soledad/fonts/fontawesome-webfont3e6e.woff2	(from https://www.kelabmama.com/story_wordpress/wp-content/themes/soledad/A.style.css,qver=6.1.pagespeed.cf.NJZdti6RUJ.css)
16:55:42	98024/98024	---MCZ	200	added ('OK')	application/font-woff	date:Tue,%2021%20May%202024%2008:55:43%20GMT	https://www.kelabmama.com/story_wordpress/wp-content/themes/soledad/fonts/fontawesome-webfont.woff?v=4.7.0	C:Koleksi%20ustazah%20siti%20nor%20bahyah/10%20tip%20rumah%20tangga%20bahagia/www.kelabmama.com/story_wordpress/wp-content/themes/soledad/fonts/fontawesome-webfont3e6e.woff	(from https://www.kelabmama.com/story_wordpress/wp-content/themes/soledad/A.style.css,qver=6.1.pagespeed.cf.NJZdti6RUJ.css)
16:55:42	165548/165548	---MCZ	200	added ('OK')	application/x-font-ttf	date:Tue,%2021%20May%202024%2008:55:43%20GMT	https://www.kelabmama.com/story_wordpress/wp-content/themes/soledad/fonts/fontawesome-webfont.ttf?v=4.7.0	C:Koleksi%20ustazah%20siti%20nor%20bahyah/10%20tip%20rumah%20tangga%20bahagia/www.kelabmama.com/story_wordpress/wp-content/themes/soledad/fonts/fontawesome-webfont3e6e.ttf	(from https://www.kelabmama.com/story_wordpress/wp-content/themes/soledad/A.style.css,qver=6.1.pagespeed.cf.NJZdti6RUJ.css)
16:55:43	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2021%20May%202024%2008:55:43%20GMT	https://www.kelabmama.com/story_wordpress/wp-content/themes/soledad/fonts/fontawesome-webfont.svg?v=4.7.0	C:Koleksi%20ustazah%20siti%20nor%20bahyah/10%20tip%20rumah%20tangga%20bahagia/www.kelabmama.com/story_wordpress/wp-content/themes/soledad/fonts/fontawesome-webfont3e6e.svg	(from https://www.kelabmama.com/story_wordpress/wp-content/themes/soledad/A.style.css,qver=6.1.pagespeed.cf.NJZdti6RUJ.css)
16:55:43	8188/8188	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2021%20May%202024%2008:55:43%20GMT	https://www.kelabmama.com/story_wordpress/wp-content/themes/soledad/fonts/icomoon.eot?u8vp53	C:Koleksi%20ustazah%20siti%20nor%20bahyah/10%20tip%20rumah%20tangga%20bahagia/www.kelabmama.com/story_wordpress/wp-content/themes/soledad/fonts/icomoon9c12.eot	(from https://www.kelabmama.com/story_wordpress/wp-content/themes/soledad/A.style.css,qver=6.1.pagespeed.cf.NJZdti6RUJ.css)
16:55:43	8024/8024	---M-Z	200	added ('OK')	application/x-font-ttf	date:Tue,%2021%20May%202024%2008:55:44%20GMT	https://www.kelabmama.com/story_wordpress/wp-content/themes/soledad/fonts/icomoon.ttf?u8vp53	C:Koleksi%20ustazah%20siti%20nor%20bahyah/10%20tip%20rumah%20tangga%20bahagia/www.kelabmama.com/story_wordpress/wp-content/themes/soledad/fonts/icomoon9c12.ttf	(from https://www.kelabmama.com/story_wordpress/wp-content/themes/soledad/A.style.css,qver=6.1.pagespeed.cf.NJZdti6RUJ.css)
16:55:43	8100/8100	---M-Z	200	added ('OK')	application/font-woff	date:Tue,%2021%20May%202024%2008:55:44%20GMT	https://www.kelabmama.com/story_wordpress/wp-content/themes/soledad/fonts/icomoon.woff?u8vp53	C:Koleksi%20ustazah%20siti%20nor%20bahyah/10%20tip%20rumah%20tangga%20bahagia/www.kelabmama.com/story_wordpress/wp-content/themes/soledad/fonts/icomoon9c12.woff	(from https://www.kelabmama.com/story_wordpress/wp-content/themes/soledad/A.style.css,qver=6.1.pagespeed.cf.NJZdti6RUJ.css)
16:55:44	26727/26727	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2021%20May%202024%2008:55:44%20GMT	https://www.kelabmama.com/story_wordpress/wp-content/themes/soledad/fonts/icomoon.svg?u8vp53	C:Koleksi%20ustazah%20siti%20nor%20bahyah/10%20tip%20rumah%20tangga%20bahagia/www.kelabmama.com/story_wordpress/wp-content/themes/soledad/fonts/icomoon9c12.svg	(from https://www.kelabmama.com/story_wordpress/wp-content/themes/soledad/A.style.css,qver=6.1.pagespeed.cf.NJZdti6RUJ.css)
16:55:45	68549/68549	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20May%202024%2008:55:45%20GMT	https://www.kelabmama.com/story_wordpress/wp-content/themes/soledad/owl.video.play.png	C:Koleksi%20ustazah%20siti%20nor%20bahyah/10%20tip%20rumah%20tangga%20bahagia/www.kelabmama.com/story_wordpress/wp-content/themes/soledad/owl.video.play.png	(from https://www.kelabmama.com/story_wordpress/wp-content/themes/soledad/A.style.css,qver=6.1.pagespeed.cf.NJZdti6RUJ.css)
16:55:45	2545/2545	---M-Z	200	added ('OK')	image/gif	date:Thu,%2020%20Dec%202018%2006:00:47%20GMT	https://www.kelabmama.com/story_wordpress/wp-content/themes/soledad/images/loading.gif	C:Koleksi%20ustazah%20siti%20nor%20bahyah/10%20tip%20rumah%20tangga%20bahagia/www.kelabmama.com/story_wordpress/wp-content/themes/soledad/images/loading.gif	(from https://www.kelabmama.com/story_wordpress/wp-content/themes/soledad/A.style.css,qver=6.1.pagespeed.cf.NJZdti6RUJ.css)
16:55:45	665/665	---M-Z	200	added ('OK')	image/gif	date:Thu,%2020%20Dec%202018%2006:00:47%20GMT	https://www.kelabmama.com/story_wordpress/wp-content/themes/soledad/images/loading2.gif	C:Koleksi%20ustazah%20siti%20nor%20bahyah/10%20tip%20rumah%20tangga%20bahagia/www.kelabmama.com/story_wordpress/wp-content/themes/soledad/images/loading2.gif	(from https://www.kelabmama.com/story_wordpress/wp-content/themes/soledad/A.style.css,qver=6.1.pagespeed.cf.NJZdti6RUJ.css)
16:55:46	5444/5444	---M-Z	200	added ('OK')	image/jpeg	date:Thu,%2020%20Dec%202018%2006:00:47%20GMT	https://www.kelabmama.com/story_wordpress/wp-content/themes/soledad/images/no-image.jpg	C:Koleksi%20ustazah%20siti%20nor%20bahyah/10%20tip%20rumah%20tangga%20bahagia/www.kelabmama.com/story_wordpress/wp-content/themes/soledad/images/no-image.jpg	(from https://www.kelabmama.com/story_wordpress/wp-content/themes/soledad/A.style.css,qver=6.1.pagespeed.cf.NJZdti6RUJ.css)
16:55:46	262/262	---M-Z	200	added ('OK')	image/png	etag:W/%220-gzip%22	https://www.kelabmama.com/story_wordpress/wp-content/themes/soledad/images/xsearchsubmit.png.pagespeed.ic.gLjV6dUAaP.png	C:Koleksi%20ustazah%20siti%20nor%20bahyah/10%20tip%20rumah%20tangga%20bahagia/www.kelabmama.com/story_wordpress/wp-content/themes/soledad/images/xsearchsubmit.png.pagespeed.ic.gLjV6dUAaP.png	(from https://www.kelabmama.com/story_wordpress/wp-content/themes/soledad/A.style.css,qver=6.1.pagespeed.cf.NJZdti6RUJ.css)
16:55:47	284583/284583	---M--	200	added ('OK')	text/javascript	etag:%220b3c227fb75e3151%22	https://cdn.ampproject.org/v0.js	C:Koleksi%20ustazah%20siti%20nor%20bahyah/10%20tip%20rumah%20tangga%20bahagia/cdn.ampproject.org/v0.js	(from https://www.kelabmama.com/rumah-tangga-bahagia-ustazah-siti-nor-bahyah/amp/)
16:55:48	112721/112721	---M--	200	added ('OK')	text/javascript	etag:%22032e1149c0b85675%22	https://cdn.ampproject.org/v0/amp-analytics-0.1.js	C:Koleksi%20ustazah%20siti%20nor%20bahyah/10%20tip%20rumah%20tangga%20bahagia/cdn.ampproject.org/v0/amp-analytics-0.1.js	(from https://www.kelabmama.com/rumah-tangga-bahagia-ustazah-siti-nor-bahyah/amp/)
16:55:48	4192/4192	---M-Z	200	added ('OK')	image/jpeg	etag:W/%22PSA-Rj7jNbt9yV-gzip%22	https://www.kelabmama.com/story_wordpress/wp-content/uploads/2018/11/Untitled-design-2-150x150.jpg	C:Koleksi%20ustazah%20siti%20nor%20bahyah/10%20tip%20rumah%20tangga%20bahagia/www.kelabmama.com/story_wordpress/wp-content/uploads/2018/11/Untitled-design-2-150x150.jpg	(from https://www.kelabmama.com/rumah-tangga-bahagia-ustazah-siti-nor-bahyah/amp/)
